Email_address,First_name,Last_name,Course.id,grades,Marks
student113@mycsu.edu,FirstName113,LastName113,DATA266,D,61
student113@mycsu.edu,FirstName113,LastName113,DATA360,C,75
student113@mycsu.edu,FirstName113,LastName113,DATA340,B,88
student114@mycsu.edu,FirstName114,LastName114,DATA360,D,64
student114@mycsu.edu,FirstName114,LastName114,DATA330,A,93
student114@mycsu.edu,FirstName114,LastName114,DATA350,D,69
student114@mycsu.edu,FirstName114,LastName114,DATA310,C,72
student115@mycsu.edu,FirstName115,LastName115,DATA220,A,98
student115@mycsu.edu,FirstName115,LastName115,DATA236,A,96
student115@mycsu.edu,FirstName115,LastName115,DATA245,A,100
student115@mycsu.edu,FirstName115,LastName115,DATA320,B,82
student116@mycsu.edu,FirstName116,LastName116,DATA266,B,89
student116@mycsu.edu,FirstName116,LastName116,DATA236,C,74
student116@mycsu.edu,FirstName116,LastName116,DATA340,A,99
student116@mycsu.edu,FirstName116,LastName116,DATA330,F,0
student117@mycsu.edu,FirstName117,LastName117,DATA320,B,86
student117@mycsu.edu,FirstName117,LastName117,DATA236,B,80
student117@mycsu.edu,FirstName117,LastName117,DATA226,B,80
student117@mycsu.edu,FirstName117,LastName117,DATA270,D,66
student118@mycsu.edu,FirstName118,LastName118,DATA266,B,81
student118@mycsu.edu,FirstName118,LastName118,DATA310,C,73
student118@mycsu.edu,FirstName118,LastName118,DATA330,F,28
student118@mycsu.edu,FirstName118,LastName118,DATA228,D,60
student119@mycsu.edu,FirstName119,LastName119,DATA290,C,78
student119@mycsu.edu,FirstName119,LastName119,DATA350,C,78
student119@mycsu.edu,FirstName119,LastName119,DATA226,F,19
student119@mycsu.edu,FirstName119,LastName119,DATA275,D,65
student120@mycsu.edu,FirstName120,LastName120,DATA226,D,68
student120@mycsu.edu,FirstName120,LastName120,DATA236,A,94
student120@mycsu.edu,FirstName120,LastName120,DATA320,D,68
student120@mycsu.edu,FirstName120,LastName120,DATA255,A,92
student121@mycsu.edu,FirstName121,LastName121,DATA255,C,73
student121@mycsu.edu,FirstName121,LastName121,DATA330,A,99
student121@mycsu.edu,FirstName121,LastName121,DATA220,C,74
student121@mycsu.edu,FirstName121,LastName121,DATA275,D,65
student122@mycsu.edu,FirstName122,LastName122,DATA280,C,71
student122@mycsu.edu,FirstName122,LastName122,DATA310,A,98
student122@mycsu.edu,FirstName122,LastName122,DATA245,D,61
student122@mycsu.edu,FirstName122,LastName122,DATA228,A,97
student123@mycsu.edu,FirstName123,LastName123,DATA226,A,97
student123@mycsu.edu,FirstName123,LastName123,DATA228,B,86
student123@mycsu.edu,FirstName123,LastName123,DATA300,A,92
student123@mycsu.edu,FirstName123,LastName123,DATA310,D,67
student124@mycsu.edu,FirstName124,LastName124,DATA245,A,98
student124@mycsu.edu,FirstName124,LastName124,DATA255,F,22
student124@mycsu.edu,FirstName124,LastName124,DATA228,B,83
student124@mycsu.edu,FirstName124,LastName124,DATA266,C,76
student125@mycsu.edu,FirstName125,LastName125,DATA280,B,88
student125@mycsu.edu,FirstName125,LastName125,DATA300,C,70
student125@mycsu.edu,FirstName125,LastName125,DATA270,C,73
student125@mycsu.edu,FirstName125,LastName125,DATA290,D,61
student126@mycsu.edu,FirstName126,LastName126,DATA236,C,70
student126@mycsu.edu,FirstName126,LastName126,DATA280,C,75
student126@mycsu.edu,FirstName126,LastName126,DATA330,B,87
student126@mycsu.edu,FirstName126,LastName126,DATA310,A,95
student127@mycsu.edu,FirstName127,LastName127,DATA255,C,77
student127@mycsu.edu,FirstName127,LastName127,DATA230,F,25
student127@mycsu.edu,FirstName127,LastName127,DATA300,D,61
student127@mycsu.edu,FirstName127,LastName127,DATA228,B,88
student128@mycsu.edu,FirstName128,LastName128,DATA330,B,80
student128@mycsu.edu,FirstName128,LastName128,DATA228,A,90
student128@mycsu.edu,FirstName128,LastName128,DATA310,B,85
student128@mycsu.edu,FirstName128,LastName128,DATA340,C,76
student129@mycsu.edu,FirstName129,LastName129,DATA220,D,63
student129@mycsu.edu,FirstName129,LastName129,DATA290,B,88
student129@mycsu.edu,FirstName129,LastName129,DATA350,D,62
student129@mycsu.edu,FirstName129,LastName129,DATA226,C,70
student130@mycsu.edu,FirstName130,LastName130,DATA340,A,96
student130@mycsu.edu,FirstName130,LastName130,DATA360,C,79
student130@mycsu.edu,FirstName130,LastName130,DATA350,B,83
student130@mycsu.edu,FirstName130,LastName130,DATA255,B,81
student131@mycsu.edu,FirstName131,LastName131,DATA310,D,68
student131@mycsu.edu,FirstName131,LastName131,DATA220,A,93
student131@mycsu.edu,FirstName131,LastName131,DATA236,A,93
student131@mycsu.edu,FirstName131,LastName131,DATA245,C,73
student132@mycsu.edu,FirstName132,LastName132,DATA220,C,71
student132@mycsu.edu,FirstName132,LastName132,DATA280,A,91
student132@mycsu.edu,FirstName132,LastName132,DATA310,F,10
student132@mycsu.edu,FirstName132,LastName132,DATA360,D,61
student133@mycsu.edu,FirstName133,LastName133,DATA300,D,61
student133@mycsu.edu,FirstName133,LastName133,DATA330,B,89
student133@mycsu.edu,FirstName133,LastName133,DATA270,A,97
student133@mycsu.edu,FirstName133,LastName133,DATA360,A,99
student134@mycsu.edu,FirstName134,LastName134,DATA266,F,13
student134@mycsu.edu,FirstName134,LastName134,DATA220,B,81
student134@mycsu.edu,FirstName134,LastName134,DATA310,C,79
student134@mycsu.edu,FirstName134,LastName134,DATA270,B,87
student135@mycsu.edu,FirstName135,LastName135,DATA310,B,80
student135@mycsu.edu,FirstName135,LastName135,DATA320,F,12
student135@mycsu.edu,FirstName135,LastName135,DATA275,A,94
student135@mycsu.edu,FirstName135,LastName135,DATA255,C,77
student136@mycsu.edu,FirstName136,LastName136,DATA266,C,72
student136@mycsu.edu,FirstName136,LastName136,DATA290,C,74
student136@mycsu.edu,FirstName136,LastName136,DATA320,C,73
student136@mycsu.edu,FirstName136,LastName136,DATA340,C,71
student137@mycsu.edu,FirstName137,LastName137,DATA280,C,70
student137@mycsu.edu,FirstName137,LastName137,DATA226,C,77
student137@mycsu.edu,FirstName137,LastName137,DATA275,C,74
student137@mycsu.edu,FirstName137,LastName137,DATA290,F,55
student138@mycsu.edu,FirstName138,LastName138,DATA330,A,93
student138@mycsu.edu,FirstName138,LastName138,DATA360,B,83
student138@mycsu.edu,FirstName138,LastName138,DATA320,D,64
student138@mycsu.edu,FirstName138,LastName138,DATA220,A,100
student139@mycsu.edu,FirstName139,LastName139,DATA290,A,95
student139@mycsu.edu,FirstName139,LastName139,DATA236,B,84
student139@mycsu.edu,FirstName139,LastName139,DATA330,C,73
student139@mycsu.edu,FirstName139,LastName139,DATA245,A,91
student140@mycsu.edu,FirstName140,LastName140,DATA340,D,69
student140@mycsu.edu,FirstName140,LastName140,DATA350,A,97
student140@mycsu.edu,FirstName140,LastName140,DATA236,D,65
student140@mycsu.edu,FirstName140,LastName140,DATA228,A,94
student141@mycsu.edu,FirstName141,LastName141,DATA245,A,91
student141@mycsu.edu,FirstName141,LastName141,DATA226,A,90
student141@mycsu.edu,FirstName141,LastName141,DATA310,A,93
student141@mycsu.edu,FirstName141,LastName141,DATA236,D,66
student142@mycsu.edu,FirstName142,LastName142,DATA290,B,88
student142@mycsu.edu,FirstName142,LastName142,DATA228,A,99
student142@mycsu.edu,FirstName142,LastName142,DATA270,F,19
student142@mycsu.edu,FirstName142,LastName142,DATA245,F,41
student143@mycsu.edu,FirstName143,LastName143,DATA270,A,98
student143@mycsu.edu,FirstName143,LastName143,DATA330,C,70
student143@mycsu.edu,FirstName143,LastName143,DATA266,B,87
student143@mycsu.edu,FirstName143,LastName143,DATA236,A,90
student144@mycsu.edu,FirstName144,LastName144,DATA220,B,84
student144@mycsu.edu,FirstName144,LastName144,DATA266,C,71
student144@mycsu.edu,FirstName144,LastName144,DATA310,C,76
student144@mycsu.edu,FirstName144,LastName144,DATA236,F,58
student145@mycsu.edu,FirstName145,LastName145,DATA255,B,82
student145@mycsu.edu,FirstName145,LastName145,DATA300,F,22
student145@mycsu.edu,FirstName145,LastName145,DATA226,D,66
student145@mycsu.edu,FirstName145,LastName145,DATA220,F,34
student146@mycsu.edu,FirstName146,LastName146,DATA275,F,7
student146@mycsu.edu,FirstName146,LastName146,DATA236,F,34
student146@mycsu.edu,FirstName146,LastName146,DATA320,D,62
student146@mycsu.edu,FirstName146,LastName146,DATA330,B,81
student147@mycsu.edu,FirstName147,LastName147,DATA300,C,79
student147@mycsu.edu,FirstName147,LastName147,DATA360,C,75
student147@mycsu.edu,FirstName147,LastName147,DATA255,D,65
student147@mycsu.edu,FirstName147,LastName147,DATA236,F,56
student148@mycsu.edu,FirstName148,LastName148,DATA226,A,96
student148@mycsu.edu,FirstName148,LastName148,DATA245,B,86
student148@mycsu.edu,FirstName148,LastName148,DATA300,B,85
student148@mycsu.edu,FirstName148,LastName148,DATA340,C,73
student149@mycsu.edu,FirstName149,LastName149,DATA275,B,87
student149@mycsu.edu,FirstName149,LastName149,DATA255,B,89
student149@mycsu.edu,FirstName149,LastName149,DATA280,B,84
student149@mycsu.edu,FirstName149,LastName149,DATA220,F,9
student150@mycsu.edu,FirstName150,LastName150,DATA226,C,76
student150@mycsu.edu,FirstName150,LastName150,DATA270,D,63
student150@mycsu.edu,FirstName150,LastName150,DATA330,F,12
student150@mycsu.edu,FirstName150,LastName150,DATA245,D,62
student151@mycsu.edu,FirstName151,LastName151,DATA266,F,11
student151@mycsu.edu,FirstName151,LastName151,DATA220,D,68
student151@mycsu.edu,FirstName151,LastName151,DATA228,B,85
student151@mycsu.edu,FirstName151,LastName151,DATA350,B,86
student152@mycsu.edu,FirstName152,LastName152,DATA290,C,74
student152@mycsu.edu,FirstName152,LastName152,DATA310,C,74
student152@mycsu.edu,FirstName152,LastName152,DATA340,F,16
student152@mycsu.edu,FirstName152,LastName152,DATA220,A,97
student153@mycsu.edu,FirstName153,LastName153,DATA236,D,68
student153@mycsu.edu,FirstName153,LastName153,DATA275,A,90
student153@mycsu.edu,FirstName153,LastName153,DATA340,B,84
student153@mycsu.edu,FirstName153,LastName153,DATA320,B,88
student154@mycsu.edu,FirstName154,LastName154,DATA270,C,76
student154@mycsu.edu,FirstName154,LastName154,DATA350,D,66
student154@mycsu.edu,FirstName154,LastName154,DATA320,F,2
student154@mycsu.edu,FirstName154,LastName154,DATA300,F,16
student155@mycsu.edu,FirstName155,LastName155,DATA350,F,8
student155@mycsu.edu,FirstName155,LastName155,DATA226,D,64
student155@mycsu.edu,FirstName155,LastName155,DATA340,C,73
student155@mycsu.edu,FirstName155,LastName155,DATA330,A,97
student156@mycsu.edu,FirstName156,LastName156,DATA226,B,87
student156@mycsu.edu,FirstName156,LastName156,DATA350,F,55
student156@mycsu.edu,FirstName156,LastName156,DATA320,C,78
student156@mycsu.edu,FirstName156,LastName156,DATA220,C,78
student157@mycsu.edu,FirstName157,LastName157,DATA280,A,92
student157@mycsu.edu,FirstName157,LastName157,DATA226,D,61
student157@mycsu.edu,FirstName157,LastName157,DATA220,C,70
student157@mycsu.edu,FirstName157,LastName157,DATA340,A,92
student158@mycsu.edu,FirstName158,LastName158,DATA275,A,91
student158@mycsu.edu,FirstName158,LastName158,DATA228,B,84
student158@mycsu.edu,FirstName158,LastName158,DATA245,A,100
student158@mycsu.edu,FirstName158,LastName158,DATA320,B,81
student159@mycsu.edu,FirstName159,LastName159,DATA236,C,72
student159@mycsu.edu,FirstName159,LastName159,DATA266,C,75
student159@mycsu.edu,FirstName159,LastName159,DATA255,C,70
student159@mycsu.edu,FirstName159,LastName159,DATA340,F,51
student160@mycsu.edu,FirstName160,LastName160,DATA220,B,88
student160@mycsu.edu,FirstName160,LastName160,DATA360,F,19
student160@mycsu.edu,FirstName160,LastName160,DATA270,C,77
student160@mycsu.edu,FirstName160,LastName160,DATA280,A,95
student161@mycsu.edu,FirstName161,LastName161,DATA340,D,67
student161@mycsu.edu,FirstName161,LastName161,DATA290,F,35
student161@mycsu.edu,FirstName161,LastName161,DATA266,A,100
student161@mycsu.edu,FirstName161,LastName161,DATA275,C,77
student162@mycsu.edu,FirstName162,LastName162,DATA310,A,91
student162@mycsu.edu,FirstName162,LastName162,DATA290,F,20
student162@mycsu.edu,FirstName162,LastName162,DATA300,F,56
student162@mycsu.edu,FirstName162,LastName162,DATA280,D,68
student163@mycsu.edu,FirstName163,LastName163,DATA255,D,61
student163@mycsu.edu,FirstName163,LastName163,DATA228,F,36
student163@mycsu.edu,FirstName163,LastName163,DATA300,F,41
student163@mycsu.edu,FirstName163,LastName163,DATA280,B,87
student164@mycsu.edu,FirstName164,LastName164,DATA228,A,99
student164@mycsu.edu,FirstName164,LastName164,DATA226,C,78
student164@mycsu.edu,FirstName164,LastName164,DATA350,C,72
student164@mycsu.edu,FirstName164,LastName164,DATA290,B,83
student165@mycsu.edu,FirstName165,LastName165,DATA230,D,62
student165@mycsu.edu,FirstName165,LastName165,DATA310,F,53
student165@mycsu.edu,FirstName165,LastName165,DATA350,C,77
student165@mycsu.edu,FirstName165,LastName165,DATA255,A,96
student166@mycsu.edu,FirstName166,LastName166,DATA245,C,70
student166@mycsu.edu,FirstName166,LastName166,DATA360,A,100
student166@mycsu.edu,FirstName166,LastName166,DATA310,B,89
student166@mycsu.edu,FirstName166,LastName166,DATA270,B,83
student167@mycsu.edu,FirstName167,LastName167,DATA340,B,80
student167@mycsu.edu,FirstName167,LastName167,DATA220,C,77
student167@mycsu.edu,FirstName167,LastName167,DATA275,D,64
student167@mycsu.edu,FirstName167,LastName167,DATA236,B,86
student168@mycsu.edu,FirstName168,LastName168,DATA228,C,72
student168@mycsu.edu,FirstName168,LastName168,DATA300,B,88
student168@mycsu.edu,FirstName168,LastName168,DATA226,B,87
student168@mycsu.edu,FirstName168,LastName168,DATA270,D,69
student169@mycsu.edu,FirstName169,LastName169,DATA245,A,96
student169@mycsu.edu,FirstName169,LastName169,DATA350,F,30
student169@mycsu.edu,FirstName169,LastName169,DATA300,A,99
student169@mycsu.edu,FirstName169,LastName169,DATA266,C,72
student170@mycsu.edu,FirstName170,LastName170,DATA310,F,38
student170@mycsu.edu,FirstName170,LastName170,DATA228,F,23
student170@mycsu.edu,FirstName170,LastName170,DATA220,D,68
student170@mycsu.edu,FirstName170,LastName170,DATA300,A,99
student171@mycsu.edu,FirstName171,LastName171,DATA280,D,64
student171@mycsu.edu,FirstName171,LastName171,DATA340,C,76
student171@mycsu.edu,FirstName171,LastName171,DATA226,C,70
student171@mycsu.edu,FirstName171,LastName171,DATA360,F,9
student172@mycsu.edu,FirstName172,LastName172,DATA340,A,90
student172@mycsu.edu,FirstName172,LastName172,DATA310,B,85
student172@mycsu.edu,FirstName172,LastName172,DATA266,D,66
student172@mycsu.edu,FirstName172,LastName172,DATA230,C,75
student173@mycsu.edu,FirstName173,LastName173,DATA228,F,8
student173@mycsu.edu,FirstName173,LastName173,DATA245,D,68
student173@mycsu.edu,FirstName173,LastName173,DATA280,C,72
student173@mycsu.edu,FirstName173,LastName173,DATA270,D,66
student174@mycsu.edu,FirstName174,LastName174,DATA350,A,91
student174@mycsu.edu,FirstName174,LastName174,DATA266,D,67
student174@mycsu.edu,FirstName174,LastName174,DATA360,C,76
student174@mycsu.edu,FirstName174,LastName174,DATA270,A,96
student175@mycsu.edu,FirstName175,LastName175,DATA255,C,79
student175@mycsu.edu,FirstName175,LastName175,DATA310,A,100
student175@mycsu.edu,FirstName175,LastName175,DATA236,D,68
student175@mycsu.edu,FirstName175,LastName175,DATA340,B,83
student176@mycsu.edu,FirstName176,LastName176,DATA320,F,21
student176@mycsu.edu,FirstName176,LastName176,DATA266,D,62
student176@mycsu.edu,FirstName176,LastName176,DATA360,C,76
student176@mycsu.edu,FirstName176,LastName176,DATA310,F,9
student177@mycsu.edu,FirstName177,LastName177,DATA236,D,68
student177@mycsu.edu,FirstName177,LastName177,DATA290,A,98
student177@mycsu.edu,FirstName177,LastName177,DATA360,C,78
student177@mycsu.edu,FirstName177,LastName177,DATA226,B,85
student178@mycsu.edu,FirstName178,LastName178,DATA360,C,71
student178@mycsu.edu,FirstName178,LastName178,DATA230,F,44
student178@mycsu.edu,FirstName178,LastName178,DATA275,C,78
student178@mycsu.edu,FirstName178,LastName178,DATA320,D,64
student179@mycsu.edu,FirstName179,LastName179,DATA220,B,82
student179@mycsu.edu,FirstName179,LastName179,DATA245,A,94
student179@mycsu.edu,FirstName179,LastName179,DATA266,C,74
student179@mycsu.edu,FirstName179,LastName179,DATA300,F,24
student180@mycsu.edu,FirstName180,LastName180,DATA230,D,66
student180@mycsu.edu,FirstName180,LastName180,DATA330,D,63
student180@mycsu.edu,FirstName180,LastName180,DATA226,A,98
student180@mycsu.edu,FirstName180,LastName180,DATA275,A,90
student181@mycsu.edu,FirstName181,LastName181,DATA220,D,65
student181@mycsu.edu,FirstName181,LastName181,DATA280,A,90
student181@mycsu.edu,FirstName181,LastName181,DATA245,B,80
student181@mycsu.edu,FirstName181,LastName181,DATA300,B,89
student182@mycsu.edu,FirstName182,LastName182,DATA300,D,68
student182@mycsu.edu,FirstName182,LastName182,DATA275,F,26
student182@mycsu.edu,FirstName182,LastName182,DATA330,A,93
student182@mycsu.edu,FirstName182,LastName182,DATA270,C,77
student183@mycsu.edu,FirstName183,LastName183,DATA230,F,16
student183@mycsu.edu,FirstName183,LastName183,DATA310,B,87
student183@mycsu.edu,FirstName183,LastName183,DATA340,F,53
student183@mycsu.edu,FirstName183,LastName183,DATA360,C,73
student184@mycsu.edu,FirstName184,LastName184,DATA226,A,92
student184@mycsu.edu,FirstName184,LastName184,DATA236,C,71
student184@mycsu.edu,FirstName184,LastName184,DATA228,F,29
student184@mycsu.edu,FirstName184,LastName184,DATA310,C,79
student185@mycsu.edu,FirstName185,LastName185,DATA360,A,92
student185@mycsu.edu,FirstName185,LastName185,DATA275,C,77
student185@mycsu.edu,FirstName185,LastName185,DATA266,A,90
student185@mycsu.edu,FirstName185,LastName185,DATA350,C,72
student186@mycsu.edu,FirstName186,LastName186,DATA320,B,81
student186@mycsu.edu,FirstName186,LastName186,DATA220,C,73
student186@mycsu.edu,FirstName186,LastName186,DATA245,B,82
student186@mycsu.edu,FirstName186,LastName186,DATA360,A,94
student187@mycsu.edu,FirstName187,LastName187,DATA310,C,70
student187@mycsu.edu,FirstName187,LastName187,DATA255,A,100
student187@mycsu.edu,FirstName187,LastName187,DATA275,A,98
student187@mycsu.edu,FirstName187,LastName187,DATA266,A,97
student188@mycsu.edu,FirstName188,LastName188,DATA330,A,95
student188@mycsu.edu,FirstName188,LastName188,DATA266,D,60
student188@mycsu.edu,FirstName188,LastName188,DATA360,D,64
student188@mycsu.edu,FirstName188,LastName188,DATA220,D,64
student189@mycsu.edu,FirstName189,LastName189,DATA230,D,61
student189@mycsu.edu,FirstName189,LastName189,DATA320,F,45
student189@mycsu.edu,FirstName189,LastName189,DATA255,B,87
student189@mycsu.edu,FirstName189,LastName189,DATA290,B,86
student190@mycsu.edu,FirstName190,LastName190,DATA255,A,96
student190@mycsu.edu,FirstName190,LastName190,DATA270,C,70
student190@mycsu.edu,FirstName190,LastName190,DATA245,D,67
student190@mycsu.edu,FirstName190,LastName190,DATA236,B,81
student191@mycsu.edu,FirstName191,LastName191,DATA340,F,49
student191@mycsu.edu,FirstName191,LastName191,DATA220,B,82
student191@mycsu.edu,FirstName191,LastName191,DATA255,D,69
student191@mycsu.edu,FirstName191,LastName191,DATA228,B,83
student192@mycsu.edu,FirstName192,LastName192,DATA290,F,2
student192@mycsu.edu,FirstName192,LastName192,DATA266,C,78
student192@mycsu.edu,FirstName192,LastName192,DATA360,D,63
student192@mycsu.edu,FirstName192,LastName192,DATA226,F,46
student193@mycsu.edu,FirstName193,LastName193,DATA245,F,16
student193@mycsu.edu,FirstName193,LastName193,DATA290,B,85
student193@mycsu.edu,FirstName193,LastName193,DATA320,A,90
student193@mycsu.edu,FirstName193,LastName193,DATA360,F,27
student194@mycsu.edu,FirstName194,LastName194,DATA300,B,86
student194@mycsu.edu,FirstName194,LastName194,DATA228,B,89
student194@mycsu.edu,FirstName194,LastName194,DATA330,B,84
student194@mycsu.edu,FirstName194,LastName194,DATA245,A,99
student195@mycsu.edu,FirstName195,LastName195,DATA320,B,87
student195@mycsu.edu,FirstName195,LastName195,DATA245,D,67
student195@mycsu.edu,FirstName195,LastName195,DATA236,D,65
student195@mycsu.edu,FirstName195,LastName195,DATA290,C,74
student196@mycsu.edu,FirstName196,LastName196,DATA230,D,65
student196@mycsu.edu,FirstName196,LastName196,DATA245,C,76
student196@mycsu.edu,FirstName196,LastName196,DATA226,A,94
student196@mycsu.edu,FirstName196,LastName196,DATA280,D,66
student197@mycsu.edu,FirstName197,LastName197,DATA340,D,60
student197@mycsu.edu,FirstName197,LastName197,DATA300,A,93
student197@mycsu.edu,FirstName197,LastName197,DATA220,D,69
student197@mycsu.edu,FirstName197,LastName197,DATA290,F,44
student198@mycsu.edu,FirstName198,LastName198,DATA310,C,73
student198@mycsu.edu,FirstName198,LastName198,DATA300,D,65
student198@mycsu.edu,FirstName198,LastName198,DATA236,A,90
student198@mycsu.edu,FirstName198,LastName198,DATA280,A,98
student199@mycsu.edu,FirstName199,LastName199,DATA245,B,85
student199@mycsu.edu,FirstName199,LastName199,DATA228,D,62
student199@mycsu.edu,FirstName199,LastName199,DATA226,D,62
student199@mycsu.edu,FirstName199,LastName199,DATA340,F,7
student200@mycsu.edu,FirstName200,LastName200,DATA350,C,75
student200@mycsu.edu,FirstName200,LastName200,DATA226,F,30
student200@mycsu.edu,FirstName200,LastName200,DATA310,A,93
student200@mycsu.edu,FirstName200,LastName200,DATA330,A,90
student201@mycsu.edu,FirstName201,LastName201,DATA320,A,95
student201@mycsu.edu,FirstName201,LastName201,DATA360,C,73
student201@mycsu.edu,FirstName201,LastName201,DATA230,C,77
student201@mycsu.edu,FirstName201,LastName201,DATA310,B,83
student202@mycsu.edu,FirstName202,LastName202,DATA236,C,79
student202@mycsu.edu,FirstName202,LastName202,DATA330,B,87
student202@mycsu.edu,FirstName202,LastName202,DATA230,B,80
student202@mycsu.edu,FirstName202,LastName202,DATA226,F,46
student203@mycsu.edu,FirstName203,LastName203,DATA280,F,25
student203@mycsu.edu,FirstName203,LastName203,DATA310,D,67
student203@mycsu.edu,FirstName203,LastName203,DATA266,B,88
student203@mycsu.edu,FirstName203,LastName203,DATA350,D,69
student204@mycsu.edu,FirstName204,LastName204,DATA360,F,38
student204@mycsu.edu,FirstName204,LastName204,DATA320,C,73
student204@mycsu.edu,FirstName204,LastName204,DATA255,A,94
student204@mycsu.edu,FirstName204,LastName204,DATA226,B,82
student205@mycsu.edu,FirstName205,LastName205,DATA310,A,95
student205@mycsu.edu,FirstName205,LastName205,DATA275,C,79
student205@mycsu.edu,FirstName205,LastName205,DATA255,A,97
student205@mycsu.edu,FirstName205,LastName205,DATA228,D,60
student206@mycsu.edu,FirstName206,LastName206,DATA360,B,89
student206@mycsu.edu,FirstName206,LastName206,DATA270,F,20
student206@mycsu.edu,FirstName206,LastName206,DATA290,F,38
student206@mycsu.edu,FirstName206,LastName206,DATA220,B,80
student207@mycsu.edu,FirstName207,LastName207,DATA275,A,94
student207@mycsu.edu,FirstName207,LastName207,DATA270,A,91
student207@mycsu.edu,FirstName207,LastName207,DATA226,A,100
student207@mycsu.edu,FirstName207,LastName207,DATA236,B,85
student208@mycsu.edu,FirstName208,LastName208,DATA236,D,63
student208@mycsu.edu,FirstName208,LastName208,DATA266,C,78
student208@mycsu.edu,FirstName208,LastName208,DATA330,B,85
student208@mycsu.edu,FirstName208,LastName208,DATA245,B,80
student209@mycsu.edu,FirstName209,LastName209,DATA255,A,98
student209@mycsu.edu,FirstName209,LastName209,DATA340,C,75
student209@mycsu.edu,FirstName209,LastName209,DATA275,A,94
student209@mycsu.edu,FirstName209,LastName209,DATA230,D,67
student210@mycsu.edu,FirstName210,LastName210,DATA226,A,94
student210@mycsu.edu,FirstName210,LastName210,DATA320,F,36
student210@mycsu.edu,FirstName210,LastName210,DATA340,A,95
student210@mycsu.edu,FirstName210,LastName210,DATA245,C,72
student211@mycsu.edu,FirstName211,LastName211,DATA255,B,82
student211@mycsu.edu,FirstName211,LastName211,DATA340,A,95
student211@mycsu.edu,FirstName211,LastName211,DATA350,D,64
student211@mycsu.edu,FirstName211,LastName211,DATA275,F,12
student212@mycsu.edu,FirstName212,LastName212,DATA266,D,61
student212@mycsu.edu,FirstName212,LastName212,DATA228,B,89
student212@mycsu.edu,FirstName212,LastName212,DATA360,D,66
student212@mycsu.edu,FirstName212,LastName212,DATA330,C,76
student213@mycsu.edu,FirstName213,LastName213,DATA300,B,84
student213@mycsu.edu,FirstName213,LastName213,DATA230,B,89
student213@mycsu.edu,FirstName213,LastName213,DATA290,C,75
student213@mycsu.edu,FirstName213,LastName213,DATA360,A,99
student214@mycsu.edu,FirstName214,LastName214,DATA226,D,65
student214@mycsu.edu,FirstName214,LastName214,DATA230,B,80
student214@mycsu.edu,FirstName214,LastName214,DATA320,D,61
student214@mycsu.edu,FirstName214,LastName214,DATA270,A,91
student215@mycsu.edu,FirstName215,LastName215,DATA230,C,78
student215@mycsu.edu,FirstName215,LastName215,DATA275,B,84
student215@mycsu.edu,FirstName215,LastName215,DATA350,D,65
student215@mycsu.edu,FirstName215,LastName215,DATA236,F,46
student216@mycsu.edu,FirstName216,LastName216,DATA350,A,92
student216@mycsu.edu,FirstName216,LastName216,DATA320,C,70
student216@mycsu.edu,FirstName216,LastName216,DATA236,C,74
student216@mycsu.edu,FirstName216,LastName216,DATA275,D,69
student217@mycsu.edu,FirstName217,LastName217,DATA255,D,68
student217@mycsu.edu,FirstName217,LastName217,DATA230,C,74
student217@mycsu.edu,FirstName217,LastName217,DATA330,B,83
student217@mycsu.edu,FirstName217,LastName217,DATA266,D,62
student218@mycsu.edu,FirstName218,LastName218,DATA270,F,40
student218@mycsu.edu,FirstName218,LastName218,DATA275,A,94
student218@mycsu.edu,FirstName218,LastName218,DATA330,A,92
student218@mycsu.edu,FirstName218,LastName218,DATA230,A,96
student219@mycsu.edu,FirstName219,LastName219,DATA270,B,84
student219@mycsu.edu,FirstName219,LastName219,DATA330,A,97
student219@mycsu.edu,FirstName219,LastName219,DATA230,A,96
student219@mycsu.edu,FirstName219,LastName219,DATA266,C,73
student220@mycsu.edu,FirstName220,LastName220,DATA255,C,77
student220@mycsu.edu,FirstName220,LastName220,DATA266,D,62
student220@mycsu.edu,FirstName220,LastName220,DATA300,B,82
student220@mycsu.edu,FirstName220,LastName220,DATA350,D,64
student221@mycsu.edu,FirstName221,LastName221,DATA280,A,91
student221@mycsu.edu,FirstName221,LastName221,DATA245,F,26
student221@mycsu.edu,FirstName221,LastName221,DATA226,B,87
student221@mycsu.edu,FirstName221,LastName221,DATA275,C,79
student222@mycsu.edu,FirstName222,LastName222,DATA226,A,95
student222@mycsu.edu,FirstName222,LastName222,DATA266,C,70
student222@mycsu.edu,FirstName222,LastName222,DATA275,F,31
student222@mycsu.edu,FirstName222,LastName222,DATA245,B,85
student223@mycsu.edu,FirstName223,LastName223,DATA360,F,10
student223@mycsu.edu,FirstName223,LastName223,DATA340,A,98
student223@mycsu.edu,FirstName223,LastName223,DATA230,A,96
student223@mycsu.edu,FirstName223,LastName223,DATA320,D,60
student224@mycsu.edu,FirstName224,LastName224,DATA300,C,75
student224@mycsu.edu,FirstName224,LastName224,DATA255,A,92
student224@mycsu.edu,FirstName224,LastName224,DATA340,C,75
student224@mycsu.edu,FirstName224,LastName224,DATA330,B,87
student225@mycsu.edu,FirstName225,LastName225,DATA255,A,97
student225@mycsu.edu,FirstName225,LastName225,DATA300,C,77
student225@mycsu.edu,FirstName225,LastName225,DATA320,B,88
